Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street
09-01-2020 00:00,11-03-2020 00:00,400,18,Southeast,1849,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0416,48,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,11500    WILLOWBROOK                  AV,
09-01-2020 00:00,11-03-2020 00:00,1100,19,Mission,1985,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0408 0913 1814 0416,27,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,14200    COMMUNITY                    ST,
09-01-2020 00:00,11-03-2020 00:00,1800,11,Northeast,1117,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1822 1300,56,M,H,101,STREET,,,IC,Invest Cont,331,,,,LANGDALE                     AV,ELLENWOOD                    DR
05-06-2020 00:00,05-06-2020 00:00,740,14,Pacific,1494,2,888,TRESPASSING,1501 2004,0,X,X,212,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,888,,,,300    WORLD                        WY,
05-06-2020 00:00,05-06-2020 00:00,1850,19,Mission,1994,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,14600    ROSCOE                       BL,
05-06-2020 00:00,07-08-2020 00:00,1500,21,Topanga,2196,2,354,THEFT OF IDENTITY,0935 1822 1202 0930,62,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,21000    RIOS                         ST,
05-06-2020 00:00,07-08-2020 00:00,2115,20,Olympic,2014,1,310,BURGLARY,1822 1607 0344 0358,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,310,,,,200 S  HARVARD                      BL,
06-04-2020 00:00,07-08-2020 00:00,1830,7,Wilshire,722,1,310,BURGLARY,0358 0344,46,M,H,403,DRUG STORE,,,IC,Invest Cont,310,,,,400 S  SAN VICENTE                  BL,
06-04-2020 00:00,07-08-2020 00:00,2100,15,N Hollywood,1504,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7400    LAUREL CANYON                BL,
10-05-2020 00:00,07-08-2020 00:00,2200,20,Olympic,2046,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 1822 0344,31,M,K,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,900 S  NEW HAMPSHIRE                AV,
10-05-2020 00:00,07-08-2020 00:00,2300,11,Northeast,1181,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,28,F,K,101,STREET,,,IC,Invest Cont,331,,,,MONTANA                      ST,WATERLOO                     ST
10-05-2020 00:00,07-08-2020 00:00,430,6,Hollywood,666,1,220,ATTEMPTED ROBBERY,334,34,M,O,114,TAXI,107,OTHER FIREARM,IC,Invest Cont,220,,,,LA MIRADA,VINE
10-05-2020 00:00,07-08-2020 00:00,1500,13,Newton,1343,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0447 1821,40,F,H,101,STREET,302,BLUNT INSTRUMENT,IC,Invest Cont,626,,,,AVALON                       BL,KING                         BL
03-10-2020 00:00,03-09-2020 00:00,1300,11,Northeast,1146,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2600    BLIMP                        ST,
03-10-2020 00:00,03-09-2020 00:00,700,15,N Hollywood,1547,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,26,F,H,710,OTHER PREMISE,,,IC,Invest Cont,440,,,,11400    CHANDLER                     BL,
03-10-2020 00:00,03-09-2020 00:00,1510,3,Southwest,356,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0913 1309 0416 0446,42,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1500 W  35TH                         ST,
03-10-2020 00:00,03-09-2020 00:00,625,9,Van Nuys,952,2,624,BATTERY - SIMPLE ASSAULT,0910 1612 0416,45,F,W,801,MTA BUS,515,PHYSICAL PRESENCE,IC,Invest Cont,624,,,,CLARK,SEPULVEDA
03-10-2020 00:00,07-06-2020 00:00,1300,6,Hollywood,622,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1800    LAUREL CANYON                BL,
03-10-2020 00:00,07-06-2020 00:00,1715,17,Devonshire,1701,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0358,59,M,O,108,PARKING LOT,,,IC,Invest Cont,331,,,,19800    RINALDI                      ST,
03-10-2020 00:00,07-06-2020 00:00,2200,18,Southeast,1838,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,107TH                        ST,GRAPE                        ST
03-10-2020 00:00,07-06-2020 00:00,1500,1,Central,152,2,624,BATTERY - SIMPLE ASSAULT,1822 0416,24,F,H,403,DRUG STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 W  7TH                          ST,
03-10-2020 00:00,07-06-2020 00:00,2230,3,Southwest,396,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 0448 0444 1251 1258,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,,,,800 W  43RD                         ST,
12-08-2020 00:00,07-06-2020 00:00,1550,6,Hollywood,622,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 0394,31,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,1700 N  STANLEY                      AV,
12-08-2020 00:00,07-06-2020 00:00,1230,9,Van Nuys,905,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1309 1259,15,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,,,,14600    WYANDOTTE                    ST,
05-05-2020 00:00,05-05-2020 00:00,315,9,Van Nuys,963,1,330,BURGLARY FROM VEHICLE,1501 1307,41,M,H,101,STREET,,,IC,Invest Cont,330,,,,5000    KESTER                       AV,
05-05-2020 00:00,05-05-2020 00:00,1730,12,77th Street,1208,2,903,CONTEMPT OF COURT,0913 0361 2038,14,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,903,,,,5000 S  FIGUEROA                     ST,
05-05-2020 00:00,08-12-2020 00:00,1335,15,N Hollywood,1553,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1309 1402,0,M,O,402,MARKET,,,IC,Invest Cont,442,998,,,4700    LAUREL CANYON                BL,
12-11-2020 00:00,12-03-2020 00:00,1630,7,Wilshire,722,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,19,M,H,405,CLOTHING STORE,,,IC,Invest Cont,440,,,,100 N  LA CIENEGA                   BL,
09-12-2020 00:00,09-11-2020 00:00,1040,15,N Hollywood,1511,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344 1309,34,M,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,7300 N  VARNA                        AV,
09-12-2020 00:00,09-11-2020 00:00,515,5,Harbor,555,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0385 1300,51,M,H,101,STREET,,,IC,Invest Cont,420,,,,600 W  SANTA CRUZ                   ST,
09-12-2020 00:00,02-10-2020 00:00,405,16,Foothill,1653,1,330,BURGLARY FROM VEHICLE,1307 0344 1609,43,M,H,101,STREET,,,IC,Invest Cont,330,,,,12900    SUNBURST                     ST,
07-02-2020 00:00,07-02-2020 00:00,700,5,Harbor,564,1,310,BURGLARY,0358 1309 0321 0216 1601,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,200 W  5TH                          ST,
07-02-2020 00:00,07-02-2020 00:00,1330,11,Northeast,1161,1,480,BIKE - STOLEN,344,46,M,O,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,1100 N  ALEXANDRIA                   AV,
03-04-2020 00:00,07-02-2020 00:00,1700,6,Hollywood,646,2,661,UNAUTHORIZED COMPUTER ACCESS,1822 0917 1914,50,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,661,,,,6600 W  SUNSET                       BL,
03-04-2020 00:00,07-02-2020 00:00,1200,9,Van Nuys,932,2,354,THEFT OF IDENTITY,0922 1822,45,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,14800    VICTORY                      BL,
03-04-2020 00:00,07-02-2020 00:00,1330,1,Central,134,2,624,BATTERY - SIMPLE ASSAULT,2004 1822 0447 0356 1266,47,M,H,402,MARKET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,300 S  BROADWAY,
02-05-2020 00:00,02-05-2020 00:00,20,19,Mission,1983,2,888,TRESPASSING,,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,888,,,,8500    COLUMBUS                     AV,
02-05-2020 00:00,02-05-2020 00:00,700,17,Devonshire,1761,2,354,THEFT OF IDENTITY,1822 0930 1402 2004,50,M,W,101,STREET,,,AA,Adult Arrest,354,998,,,9800    TOPANGA CANYON               BL,
02-05-2020 00:00,02-05-2020 00:00,2250,2,Rampart,233,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2000 1814 0913 0444 0400 0344,38,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,440,626,,,2700 W  TEMPLE                       ST,
02-05-2020 00:00,02-05-2020 00:00,630,15,N Hollywood,1591,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1218 1402,0,M,O,104,DRIVEWAY,,,AA,Adult Arrest,740,998,,,11900    LOCKRIDGE                    AV,
02-05-2020 00:00,03-05-2020 00:00,2010,10,West Valley,1004,2,662,"BUNCO, GRAND THEFT",701,46,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,8000    CHIMINEAS                    AV,
02-05-2020 00:00,11-12-2020 00:00,1900,5,Harbor,519,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1700    ALAMEDA                      ST,
02-05-2020 00:00,11-12-2020 00:00,700,1,Central,156,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1814,31,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,500    SAN JULIAN                   ST,
02-05-2020 00:00,11-12-2020 00:00,1810,6,Hollywood,638,1,210,ROBBERY,0945 1822 0325 0601 0400 0334 0432 0209,0,X,X,403,DRUG STORE,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,,,,1800 N  WESTERN                      AV,
03-07-2020 00:00,11-12-2020 00:00,1200,19,Mission,1962,2,354,THEFT OF IDENTITY,1822 0928,61,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9400    LEMONA                       AV,
03-07-2020 00:00,04-06-2020 00:00,200,6,Hollywood,648,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,60,M,W,503,HOTEL,,,IC,Invest Cont,440,,,,5400    HOLLYWOOD                    BL,
03-07-2020 00:00,04-06-2020 00:00,2330,19,Mission,1958,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,14200    VAN NUYS                     BL,
11-01-2020 00:00,04-06-2020 00:00,1700,6,Hollywood,645,1,330,BURGLARY FROM VEHICLE,0344 1300 1501 1822,63,M,W,101,STREET,,,IC,Invest Cont,330,,,,1700 N  ORANGE                       DR,
11-03-2020 00:00,11-03-2020 00:00,1330,10,West Valley,1008,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1402 0913 0325 2028,0,M,W,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,343,998,,,16800    ROSCOE                       BL,
02-06-2020 00:00,02-06-2020 00:00,2130,20,Olympic,2019,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0369 0416 0444 0913 1243 2000,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,200 S  JUANITA                      AV,
01-01-2020 00:00,01-01-2020 00:00,2030,6,Hollywood,679,1,350,"THEFT, PERSON",344,52,M,H,101,STREET,,,IC,Invest Cont,350,,,,WESTERN,ROMAINE
01-01-2020 00:00,01-01-2020 00:00,2050,6,Hollywood,643,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,37,M,B,116,OTHER/OUTSIDE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740,,,,HAWTHORN,FULLER
05-02-2020 00:00,05-02-2020 00:00,425,15,N Hollywood,1562,2,888,TRESPASSING,1501,40,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,888,,,,4600    COLDWATER CANYON             AV,
05-02-2020 00:00,05-02-2020 00:00,1830,16,Foothill,1684,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1601 0416 0446 1813,50,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,11900    BLYTHE                       ST,
08-03-2020 00:00,08-02-2020 00:00,2200,13,Newton,1361,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,48TH                         ST,MAIN                         ST
04-08-2020 00:00,08-02-2020 00:00,1430,14,Pacific,1414,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1606 0344 1300,34,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,331,,,,800    INDIANA                      AV,
04-08-2020 00:00,08-02-2020 00:00,2330,21,Topanga,2189,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1275 1609 1307,35,M,X,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,745,,,,20500    VENTURA                      BL,
01-08-2020 00:00,01-08-2020 00:00,805,5,Harbor,563,1,510,VEHICLE - STOLEN,,0,,,103,ALLEY,,,IC,Invest Cont,510,,,,1300 S  GAFFEY                       ST,
04-06-2020 00:00,04-05-2020 00:00,1350,11,Northeast,1139,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 0344,0,X,X,402,MARKET,,,IC,Invest Cont,440,,,,6000 N  FIGUEROA                     ST,
04-06-2020 00:00,04-05-2020 00:00,2100,15,N Hollywood,1566,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 2004 0421 0913 1817 1414,30,M,H,102,SIDEWALK,311,HAMMER,AO,Adult Other,230,,,,LANKERSHIM                   BL,RIVERSIDE                    DR
04-06-2020 00:00,11-02-2020 00:00,1600,4,Hollenbeck,406,1,330,BURGLARY FROM VEHICLE,1302 0344,41,M,H,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,330,,,,VIA MARISOL,VIA ARBOLADA
04-06-2020 00:00,11-02-2020 00:00,1245,18,Southeast,1802,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1822,48,F,H,122,"VEHICLE, PASSENGER/TRUCK",306,ROCK/THROWN OBJECT,AA,Adult Arrest,740,,,,9200 S  MAIN                         ST,
04-06-2020 00:00,11-02-2020 00:00,1540,19,Mission,1985,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,26,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,740,,,,8400    VAN NUYS                     BL,
04-06-2020 00:00,11-02-2020 00:00,2300,7,Wilshire,758,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,29,M,K,101,STREET,,,IC,Invest Cont,331,,,,1000    QUEEN ANNE                   PL,
05-07-2020 00:00,11-02-2020 00:00,30,11,Northeast,1143,1,330,BURGLARY FROM VEHICLE,0344 1307,34,F,W,101,STREET,,,IC,Invest Cont,330,,,,1900    TALMADGE                     ST,
05-03-2020 00:00,05-03-2020 00:00,1300,18,Southeast,1827,2,901,VIOLATION OF RESTRAINING ORDER,2038 0913 2000,27,F,H,101,STREET,,,AO,Adult Other,901,,,,9600    WILMINGTON                   AV,
05-03-2020 00:00,05-03-2020 00:00,1718,7,Wilshire,722,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,BEVERLY                      BL,CROFT                        AV
05-03-2020 00:00,08-12-2020 00:00,2030,1,Central,138,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2004 0913 2000 1813 2033 1206 0448 0416,54,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,4TH,OMAR
05-03-2020 00:00,10-10-2020 00:00,2000,2,Rampart,289,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1200 S  ALBANY                       ST,
09-07-2020 00:00,08-04-2020 00:00,2200,20,Olympic,2026,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344 0377 0321,34,M,O,101,STREET,,,IC,Invest Cont,420,,,,400 S  NEW HAMPSHIRE                AV,
09-01-2020 00:00,09-01-2020 00:00,2030,13,Newton,1394,1,210,ROBBERY,2018 1822 0432 1100 0344 0329 1402 1309,0,M,H,418,,103,RIFLE,IC,Invest Cont,210,998,,,6500 S  MAIN                         ST,
09-01-2020 00:00,06-02-2020 00:00,1605,1,Central,134,1,480,BIKE - STOLEN,0344 2032 1822,35,M,W,101,STREET,,,IC,Invest Cont,480,,,,3RD                          ST,BROADWAY
02-11-2020 00:00,02-10-2020 00:00,1000,11,Northeast,1162,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443 1822,26,M,W,701,HOSPITAL,511,VERBAL THREAT,AA,Adult Arrest,930,,,,1300 N  VERMONT                      AV,
02-11-2020 00:00,02-10-2020 00:00,5,1,Central,119,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1202 0377 2034 0344,61,M,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,500    RAMIREZ                      ST,
10-08-2020 00:00,10-08-2020 00:00,930,12,77th Street,1203,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0329 1810 0913 0411,64,F,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,,,,1800 W  45TH                         ST,
03-09-2020 00:00,03-08-2020 00:00,1830,9,Van Nuys,963,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,41,F,W,101,STREET,,,IC,Invest Cont,331,,,,ADDISON,VAN NUYS                     BL
03-09-2020 00:00,03-08-2020 00:00,2136,14,Pacific,1495,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,9200    AIRPORT                      BL,
03-09-2020 00:00,03-08-2020 00:00,1148,1,Central,124,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,M,W,101,STREET,,,IC,Invest Cont,740,,,,2ND                          ST,MAIN
03-09-2020 00:00,03-08-2020 00:00,900,2,Rampart,247,2,662,"BUNCO, GRAND THEFT",0701 0344 0800 1000 0100 1822,19,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,500 S  UNION                        AV,
06-07-2020 00:00,06-07-2020 00:00,1,7,Wilshire,721,2,354,THEFT OF IDENTITY,0929 0930,25,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,S  ARNAZ                        DR,COLGATE
06-07-2020 00:00,06-08-2020 00:00,1000,21,Topanga,2129,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822 0385,71,F,H,104,DRIVEWAY,,,IC,Invest Cont,331,,,,19900    CANTARA                      ST,
06-07-2020 00:00,06-08-2020 00:00,100,18,Southeast,1806,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0913 0416 1310 2002,37,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,9100    AVALON                       BL,
06-07-2020 00:00,06-08-2020 00:00,2200,10,West Valley,1001,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,,0,X,X,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,235,,,,19000    INGOMAR                      ST,
03-03-2020 00:00,03-02-2020 00:00,2130,16,Foothill,1617,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0417 0216,46,M,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,740,,,,8400    FENWICK                      ST,
03-03-2020 00:00,03-02-2020 00:00,130,1,Central,185,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0416,32,M,B,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230,,,,1000 S  HILL                         ST,
03-03-2020 00:00,03-02-2020 00:00,540,4,Hollenbeck,413,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 E  AVENUE 33,
03-03-2020 00:00,03-02-2020 00:00,1030,3,Southwest,321,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0202 0344 1210 1309 1822 2032,43,F,B,402,MARKET,,,IC,Invest Cont,341,,,,3500 S  LA CIENEGA                   BL,
04-03-2020 00:00,03-02-2020 00:00,425,21,Topanga,2187,2,354,THEFT OF IDENTITY,1822 0930,51,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,21800    MARTINEZ                     ST,
08-01-2020 00:00,08-01-2020 00:00,2300,13,Newton,1373,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1402 0329,39,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,998,,,700 E  54TH                         ST,
10-12-2020 00:00,10-12-2020 00:00,2215,18,Southeast,1802,2,624,BATTERY - SIMPLE ASSAULT,0400 1810 0913 0444,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8700 S  FIGUEROA                     ST,
10-12-2020 00:00,10-12-2020 00:00,1625,1,Central,153,2,624,BATTERY - SIMPLE ASSAULT,0416 1266 1420 1822,32,M,B,405,CLOTHING STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 S  BROADWAY,
10-12-2020 00:00,10-12-2020 00:00,1400,14,Pacific,1466,1,310,BURGLARY,344,40,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,7200    MCCOOL                       AV,
11-06-2020 00:00,10-12-2020 00:00,800,12,77th Street,1203,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394 1822,25,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,4600 S  GRAMERCY                     PL,
11-06-2020 00:00,10-12-2020 00:00,1120,6,Hollywood,647,2,624,BATTERY - SIMPLE ASSAULT,0400 0444 0913,40,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5800 W  SUNSET                       BL,
01-04-2021 00:00,10-12-2020 00:00,1300,15,N Hollywood,1503,1,330,BURGLARY FROM VEHICLE,1302 1607 0344,0,M,W,302,FACTORY,,,IC,Invest Cont,330,,,,12200    SHERMAN                      WY,
01-04-2021 00:00,10-12-2020 00:00,30,4,Hollenbeck,409,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,31,M,F,101,STREET,,,IC,Invest Cont,331,,,,4300    ALPHA                        ST,
01-08-2021 00:00,10-12-2020 00:00,1203,1,Central,182,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1501,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,1200 S  FIGUEROA                     ST,
01-02-2020 00:00,01-02-2020 00:00,300,19,Mission,1962,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,56,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,9600    SEPULVEDA                    BL,
06-12-2020 00:00,06-12-2020 00:00,20,16,Foothill,1663,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1822 1407 1402,0,M,O,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,998,,,9100    TELFAIR                      AV,
06-12-2020 00:00,06-12-2020 00:00,1700,9,Van Nuys,933,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,0,X,X,108,PARKING LOT,,,IC,Invest Cont,745,,,,14700    ERWIN                        ST,
12-01-2020 00:00,12-01-2020 00:00,2115,21,Topanga,2177,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 2038,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,900,,,5500    OWENSMOUTH                   AV,
12-01-2020 00:00,12-01-2020 00:00,2030,9,Van Nuys,964,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 1906,34,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956,,,,5100    WOODMAN                      AV,
12-01-2020 00:00,12-01-2020 00:00,1000,11,Northeast,1113,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0325 0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,341,,,,2700    COLORADO                     BL,
